course url
https://www.handbook.unsw.edu.au/postgraduate/courses/2019/ACTL5105/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/postgraduate/courses/2019/BINF6111/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/postgraduate/courses/2019/BINF6112/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/postgraduate/courses/2019/COMM5011/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/postgraduate/courses/2019/COMP4121/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/postgraduate/courses/2019/COMP4141/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/postgraduate/courses/2019/COMP4161/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/postgraduate/courses/2019/COMP4418/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/postgraduate/courses/2019/COMP4511/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/Postgraduate/courses/2019/COMP6324/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/Postgraduate/courses/2019/COMP6441/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/Postgraduate/courses/2019/COMP6443/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/Postgraduate/courses/2019/COMP6445/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/Postgraduate/courses/2019/COMP6447/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/Postgraduate/courses/2019/COMP6448/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/Postgraduate/courses/2019/COMP6449/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/Postgraduate/courses/2019/COMP6451/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/Postgraduate/courses/2019/COMP6452/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/Postgraduate/courses/2019/COMP6714/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/Postgraduate/courses/2019/COMP6733/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/Postgraduate/courses/2019/COMP6741/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/Postgraduate/courses/2019/COMP6752/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/Postgraduate/courses/2019/COMP6771/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/Postgraduate/courses/2019/COMP6841/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/Postgraduate/courses/2019/COMP6843/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/Postgraduate/courses/2019/COMP6845/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/Postgraduate/courses/2019/COMP9020/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/Postgraduate/courses/2019/COMP9021/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/Postgraduate/courses/2019/COMP9024/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/Postgraduate/courses/2019/COMP9032/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/Postgraduate/courses/2019/COMP9044/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/Postgraduate/courses/2019/COMP9101/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/Postgraduate/courses/2019/COMP9102/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/Postgraduate/courses/2019/COMP9153/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/Postgraduate/courses/2019/COMP9154/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/Postgraduate/courses/2019/COMP9164/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/Postgraduate/courses/2019/COMP9201/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/Postgraduate/courses/2019/COMP9242/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/Postgraduate/courses/2019/COMP9243/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/Postgraduate/courses/2019/COMP9283/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/Postgraduate/courses/2019/COMP9301/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/Postgraduate/courses/2019/COMP9302/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/Postgraduate/courses/2019/COMP9311/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
https://www.handbook.unsw.edu.au/Postgraduate/courses/2019/COMP9313/?browseByInterest=cd74ce13db96df002e4c126b3a96194f&
